,date_eod,ticker,open,close,high,close.1,volume
2272,2010-08-18,SAMPLE,63.15,63.61,64.35,63.61,4754406
2273,2010-08-19,SAMPLE,63.37,61.5,65.0,61.5,5770276
2274,2010-08-20,SAMPLE,61.14,61.28,61.51,61.28,4118860
2275,2010-08-23,SAMPLE,62.13,59.81,62.1399,59.81,3286365
2276,2010-08-24,SAMPLE,57.97,57.81,58.99,57.81,4846181
2277,2010-08-25,SAMPLE,56.94,58.0,58.39,58.0,5247568
2278,2010-08-26,SAMPLE,59.01,57.42,59.57,57.42,3715855
2279,2010-08-27,SAMPLE,58.37,60.22,60.33,60.22,4194545
2280,2010-08-30,SAMPLE,60.11,59.03,61.649,59.03,4444651
2281,2010-08-31,SAMPLE,58.67,61.19,61.69,61.19,5554022
2282,2010-09-01,SAMPLE,63.89,64.95,65.3,64.95,5612229
2283,2010-09-02,SAMPLE,65.01,65.86,65.86,65.86,3872171
2284,2010-09-03,SAMPLE,67.32,67.08,68.24,67.08,4236816
2285,2010-09-07,SAMPLE,66.33,66.78,67.49,66.78,3987029
2286,2010-09-08,SAMPLE,67.3,67.31,68.72,67.31,4613988
2287,2010-09-09,SAMPLE,68.675,65.5,68.83,65.5,4322742
2288,2010-09-10,SAMPLE,65.5,65.53,66.31,65.53,2367782
2289,2010-09-13,SAMPLE,67.17,67.55,68.0,67.55,2814538
2290,2010-09-14,SAMPLE,65.14,63.18,65.14,63.18,9325429
2291,2010-09-15,SAMPLE,62.58,63.28,64.17,63.28,4549969
2292,2010-09-16,SAMPLE,63.12,63.48,64.48,63.48,3057106
2293,2010-09-17,SAMPLE,64.01,60.96,64.15,60.96,6427883
2294,2010-09-20,SAMPLE,61.11,61.81,62.0,61.81,6412378
2295,2010-09-21,SAMPLE,62.27,60.63,62.39,60.63,6449508
2296,2010-09-22,SAMPLE,61.16,62.25,63.2,62.25,6770044
2297,2010-09-23,SAMPLE,61.14,61.11,62.5,61.11,3562652
2298,2010-09-24,SAMPLE,62.2414,62.58,62.85,62.58,3892720
2299,2010-09-27,SAMPLE,62.66,62.42,63.56,62.42,3311657
2300,2010-09-28,SAMPLE,63.0,62.77,63.0476,62.77,3267456
2301,2010-09-29,SAMPLE,62.67,64.11,64.72,64.11,3959011
2302,2010-09-30,SAMPLE,65.12,63.92,65.48,63.92,4004880
2303,2010-10-01,SAMPLE,65.28,66.58,66.97,66.58,5801819
2304,2010-10-04,SAMPLE,66.12,64.12,66.12,64.12,4359787
2305,2010-10-05,SAMPLE,65.4416,66.11,66.97,66.11,4529190
2306,2010-10-06,SAMPLE,66.27,66.89,67.84,66.89,3556628
2307,2010-10-07,SAMPLE,67.86,66.35,67.94,66.35,2924612
2308,2010-10-08,SAMPLE,66.68,69.18,69.98,69.18,6130745
2309,2010-10-11,SAMPLE,69.78,69.04,70.95,69.04,3411415
2310,2010-10-12,SAMPLE,68.74,68.31,68.86,68.31,4447516
2311,2010-10-13,SAMPLE,69.47,68.75,70.07,68.75,3952111
2312,2010-10-14,SAMPLE,68.99,68.2,69.47,68.2,3117154
2313,2010-10-15,SAMPLE,68.76,67.54,68.84,67.54,3447993
2314,2010-10-18,SAMPLE,67.0,66.17,67.04,66.17,3937876
2315,2010-10-19,SAMPLE,64.24,62.7,64.9,62.7,6526079
2316,2010-10-20,SAMPLE,63.1,64.97,65.47,64.97,4397530
2317,2010-10-21,SAMPLE,65.57,63.78,65.94,63.78,4553372
2318,2010-10-22,SAMPLE,64.4,64.6,64.73,64.6,3097184
2319,2010-10-25,SAMPLE,65.86,65.36,66.78,65.36,3273039
2320,2010-10-26,SAMPLE,64.25,64.48,65.05,64.48,4180952
2321,2010-10-27,SAMPLE,63.39,63.71,63.79,63.71,4157121
2322,2010-10-28,SAMPLE,64.66,63.37,65.0,63.37,3673183
2323,2010-10-29,SAMPLE,62.09,65.2,65.3,65.2,5259301
2324,2010-11-01,SAMPLE,65.71,66.36,67.47,66.36,3701530
2325,2010-11-02,SAMPLE,67.33,67.31,67.39,67.31,2242264
2326,2010-11-03,SAMPLE,67.4,66.87,67.75,66.87,3340056
2327,2010-11-04,SAMPLE,68.75,70.0,70.5,70.0,4989579
2328,2010-11-05,SAMPLE,69.66,71.1,71.66,71.1,3785116
2329,2010-11-08,SAMPLE,70.2,70.89,71.26,70.89,2835634
2330,2010-11-09,SAMPLE,71.39,68.83,71.88,68.83,3665442
2331,2010-11-10,SAMPLE,69.65,70.06,70.36,70.06,3736525
2332,2010-11-11,SAMPLE,68.88,70.05,70.47,70.05,2789431
2333,2010-11-12,SAMPLE,68.5,67.52,69.3844,67.52,4267075
2334,2010-11-15,SAMPLE,68.39,67.52,68.65,67.52,2654867
2335,2010-11-16,SAMPLE,66.0,66.03,66.38,66.03,4744400
2336,2010-11-17,SAMPLE,65.99,66.41,66.92,66.41,3099426
2337,2010-11-18,SAMPLE,68.0,67.8,68.3,67.8,2733416
2338,2010-11-19,SAMPLE,67.32,69.92,70.0,69.92,3838791
2339,2010-11-22,SAMPLE,69.58,70.45,70.5,70.45,2799202
2340,2010-11-23,SAMPLE,69.07,67.89,69.2,67.89,2593438
2341,2010-11-24,SAMPLE,68.63,69.66,69.88,69.66,2577636
2342,2010-11-26,SAMPLE,69.0,69.01,69.4,69.01,1120600
2343,2010-11-29,SAMPLE,68.28,68.98,69.25,68.98,2594610
2344,2010-11-30,SAMPLE,68.06,68.34,70.0,68.34,3373277
2345,2010-12-01,SAMPLE,69.96,70.46,70.54,70.46,3407727
2346,2010-12-02,SAMPLE,70.77,72.21,72.22,72.21,4867964
2347,2010-12-03,SAMPLE,71.77,73.58,73.64,73.58,4270329
2348,2010-12-06,SAMPLE,73.67,73.63,74.09,73.63,2874705
2349,2010-12-07,SAMPLE,74.96,72.6,74.98,72.6,3052984
2350,2010-12-08,SAMPLE,72.63,71.18,73.19,71.18,2551159
2351,2010-12-09,SAMPLE,71.91,71.98,72.79,71.98,2129866
2352,2010-12-10,SAMPLE,72.25,74.33,74.47,74.33,3218499
2353,2010-12-13,SAMPLE,75.5,75.61,77.57,75.61,4691904
2354,2010-12-14,SAMPLE,75.54,75.63,77.1999,75.63,2995345
2355,2010-12-15,SAMPLE,75.18,74.67,76.85,74.67,2421815
2356,2010-12-16,SAMPLE,74.74,75.69,75.72,75.69,2497811
2357,2010-12-17,SAMPLE,75.7,76.1,76.73,76.1,3032967
2358,2010-12-20,SAMPLE,77.87,78.47,79.69,78.47,3457858
2359,2010-12-21,SAMPLE,79.42,79.98,80.29,79.98,2293690
2360,2010-12-22,SAMPLE,80.0,78.63,80.4,78.63,1705159
2361,2010-12-23,SAMPLE,78.6,78.0,79.1994,78.0,1331223
2362,2010-12-27,SAMPLE,77.66,78.15,78.21,78.15,1315328
2363,2010-12-28,SAMPLE,78.7,78.09,79.35,78.09,1525853
2364,2010-12-29,SAMPLE,78.34,77.69,78.75,77.69,1354035
2365,2010-12-30,SAMPLE,77.7,78.38,78.85,78.38,1768873
2366,2010-12-31,SAMPLE,78.23,78.01,78.74,78.01,1353406
2367,2011-01-03,SAMPLE,79.55,81.85,82.8,81.85,4182807
2368,2011-01-04,SAMPLE,82.46,85.23,85.34,85.23,7372519
2369,2011-01-05,SAMPLE,84.59,84.93,85.86,84.93,4017427
2370,2011-01-06,SAMPLE,85.2,83.32,85.8,83.32,2946616
2371,2011-01-07,SAMPLE,83.59,81.33,83.72,81.33,3687142
2372,2011-01-10,SAMPLE,81.27,82.5,82.69,82.5,2399388
2373,2011-01-11,SAMPLE,83.08,84.96,85.862,84.96,3712508
2374,2011-01-12,SAMPLE,88.1,88.43,89.92,88.43,8349122
2375,2011-01-13,SAMPLE,88.52,87.4,88.9,87.4,3333337
2376,2011-01-14,SAMPLE,87.095,88.84,88.86,88.84,4319076
2377,2011-01-18,SAMPLE,89.03,91.05,91.115,91.05,3448905
2378,2011-01-19,SAMPLE,90.96,87.37,91.4186,87.37,3810648
2379,2011-01-20,SAMPLE,85.58,84.25,86.25,84.25,5203716
2380,2011-01-21,SAMPLE,86.02,81.66,86.22,81.66,4216480
2381,2011-01-24,SAMPLE,81.89,82.96,84.59,82.96,3199046
2382,2011-01-25,SAMPLE,82.24,81.74,83.4299,81.74,4457732
2383,2011-01-26,SAMPLE,82.92,87.71,87.8117,87.71,5147100
2384,2011-01-27,SAMPLE,87.6,85.24,87.78,85.24,3366010
2385,2011-01-28,SAMPLE,85.19,83.09,86.13,83.09,2878469
2386,2011-01-31,SAMPLE,84.44,85.46,85.6,85.46,2699028
2387,2011-02-01,SAMPLE,86.52,89.64,89.71,89.64,3452586
2388,2011-02-02,SAMPLE,90.67,90.45,91.6898,90.45,2977951
2389,2011-02-03,SAMPLE,90.56,90.4,90.85,90.4,2963464
2390,2011-02-04,SAMPLE,90.08,90.27,90.31,90.27,3339998
2391,2011-02-07,SAMPLE,90.59,90.78,92.25,90.78,2259551
2392,2011-02-08,SAMPLE,90.88,90.12,91.18,90.12,2160900
2393,2011-02-09,SAMPLE,89.22,86.75,89.97,86.75,3788511
2394,2011-02-10,SAMPLE,85.88,88.48,89.5,88.48,2499643
2395,2011-02-11,SAMPLE,87.93,87.51,88.86,87.51,2395918
2396,2011-02-14,SAMPLE,88.21,92.67,92.74,92.67,4150436
2397,2011-02-15,SAMPLE,92.69,92.34,93.7999,92.34,2837576
2398,2011-02-16,SAMPLE,93.34,92.88,93.95,92.88,3842795
2399,2011-02-17,SAMPLE,101.62,99.52,101.62,99.52,9744601
2400,2011-02-18,SAMPLE,99.69,96.54,99.69,96.54,4637091
2401,2011-02-22,SAMPLE,95.67,92.73,97.33,92.73,5447575
2402,2011-02-23,SAMPLE,93.22,92.0,94.96,92.0,5254532
2403,2011-02-24,SAMPLE,92.68,93.32,94.93,93.32,4614438
2404,2011-02-25,SAMPLE,95.07,95.23,96.01,95.23,3507215
2405,2011-02-28,SAMPLE,96.7,97.07,97.905,97.07,3928192
2406,2011-03-01,SAMPLE,97.49,94.56,97.95,94.56,4380833
2407,2011-03-02,SAMPLE,94.84,96.88,97.39,96.88,3435026
2408,2011-03-03,SAMPLE,98.37,100.46,100.9,100.46,4176514
2409,2011-03-04,SAMPLE,100.87,99.12,101.6,99.12,2782061
2410,2011-03-07,SAMPLE,99.64,95.77,99.68,95.77,4539618
2411,2011-03-08,SAMPLE,95.99,96.7,97.179,96.7,3048038
2412,2011-03-09,SAMPLE,96.31,91.56,96.69,91.56,6338994
2413,2011-03-10,SAMPLE,89.37,85.12,90.3699,85.12,7928714
2414,2011-03-11,SAMPLE,84.38,87.69,88.155,87.69,5363736
2415,2011-03-14,SAMPLE,87.73,88.62,88.83,88.62,3550478
2416,2011-03-15,SAMPLE,84.99,85.82,86.5,85.82,7936043
2417,2011-03-16,SAMPLE,86.68,83.73,87.44,83.73,5993724
2418,2011-03-17,SAMPLE,86.62,88.6,89.08,88.6,6389347
2419,2011-03-18,SAMPLE,90.4,87.95,90.94,87.95,5570658
2420,2011-03-21,SAMPLE,89.9,91.74,91.76,91.74,3996619
2421,2011-03-22,SAMPLE,92.2,92.0,92.34,92.0,3630601
2422,2011-03-23,SAMPLE,91.91,94.12,94.9,94.12,3503377
2423,2011-03-24,SAMPLE,95.05,94.88,95.75,94.88,3733946
2424,2011-03-25,SAMPLE,95.13,94.41,95.87,94.41,3283984
2425,2011-03-28,SAMPLE,94.5,94.64,96.71,94.64,2685666
2426,2011-03-29,SAMPLE,94.4,97.16,97.42,97.16,2959821
2427,2011-03-30,SAMPLE,98.52,98.18,98.95,98.18,2875368
2428,2011-03-31,SAMPLE,98.05,98.28,98.71,98.28,2875586
2429,2011-04-01,SAMPLE,99.13,98.02,99.89,98.02,2904972
2430,2011-04-04,SAMPLE,99.75,100.0,100.43,100.0,2570367
2431,2011-04-05,SAMPLE,99.23,101.04,101.99,101.04,2985479
2432,2011-04-06,SAMPLE,102.13,99.96,102.48,99.96,2799494
2433,2011-04-07,SAMPLE,99.95,98.36,100.88,98.36,3877639
2434,2011-04-08,SAMPLE,99.64,98.7,100.97,98.7,3274297
2435,2011-04-11,SAMPLE,100.0,97.0,100.65,97.0,3542224
2436,2011-04-12,SAMPLE,95.48,93.36,95.485,93.36,4774859
2437,2011-04-13,SAMPLE,95.82,95.27,96.5,95.27,3559552
2438,2011-04-14,SAMPLE,94.8,95.43,95.64,95.43,3060664
2439,2011-04-15,SAMPLE,95.54,94.35,95.612,94.35,2979193
2440,2011-04-18,SAMPLE,92.3,92.37,92.52,92.37,4244354
2441,2011-04-19,SAMPLE,92.78,94.9,94.92,94.9,2342490
2442,2011-04-20,SAMPLE,96.88,95.91,97.2,95.91,2236563
2443,2011-04-21,SAMPLE,96.56,97.22,97.32,97.22,1458583
2444,2011-04-25,SAMPLE,97.55,98.19,98.5,98.19,2022871
2445,2011-04-26,SAMPLE,98.84,97.98,98.84,97.98,2606700
2446,2011-04-27,SAMPLE,98.51,96.55,98.52,96.55,3629450
2447,2011-04-28,SAMPLE,97.05,96.59,98.78,96.59,3364094
2448,2011-04-29,SAMPLE,96.83,93.72,97.03,93.72,5320191
2449,2011-05-02,SAMPLE,94.52,91.28,95.1,91.28,5016617
2450,2011-05-03,SAMPLE,91.16,91.26,92.74,91.26,3695921
2451,2011-05-04,SAMPLE,90.74,87.55,90.75,87.55,6229842
2452,2011-05-05,SAMPLE,86.08,88.01,90.3,88.01,4446895
2453,2011-05-06,SAMPLE,89.73,88.93,90.74,88.93,4068468
2454,2011-05-09,SAMPLE,89.76,92.08,92.5,92.08,3345730
2455,2011-05-10,SAMPLE,91.92,89.55,92.19,89.55,3440980
2456,2011-05-11,SAMPLE,88.96,85.77,88.97,85.77,4301978
2457,2011-05-12,SAMPLE,85.6,87.19,88.28,87.19,4245347
2458,2011-05-13,SAMPLE,87.24,84.37,87.96,84.37,4227491
2459,2011-05-16,SAMPLE,84.44,85.95,89.03,85.95,4835890
2460,2011-05-17,SAMPLE,86.01,86.5,86.99,86.5,3796557
2461,2011-05-18,SAMPLE,86.75,89.13,89.659,89.13,3369002
2462,2011-05-19,SAMPLE,89.84,88.25,89.9899,88.25,2654409
2463,2011-05-20,SAMPLE,88.05,86.01,88.24,86.01,2822171
2464,2011-05-23,SAMPLE,84.21,84.42,84.9,84.42,3772472
2465,2011-05-24,SAMPLE,85.82,86.03,87.33,86.03,3107913
2466,2011-05-25,SAMPLE,85.71,87.38,87.97,87.38,2483946
2467,2011-05-26,SAMPLE,87.41,88.48,88.88,88.48,2488610
2468,2011-05-27,SAMPLE,89.23,89.67,90.22,89.67,2248927
2469,2011-05-31,SAMPLE,91.08,90.7,91.26,90.7,2773396
2470,2011-06-01,SAMPLE,89.82,87.91,90.6,87.91,3996868
2471,2011-06-02,SAMPLE,87.95,88.31,89.3,88.31,3417128
2472,2011-06-03,SAMPLE,86.82,87.29,88.44,87.29,2904125
2473,2011-06-06,SAMPLE,87.57,86.85,88.81,86.85,2653526
2474,2011-06-07,SAMPLE,85.49,85.63,87.57,85.63,5697127
2475,2011-06-08,SAMPLE,86.06,85.75,87.5,85.75,13798096
2476,2011-06-09,SAMPLE,86.02,85.19,86.05,85.19,5247078
2477,2011-06-10,SAMPLE,85.39,84.82,86.38,84.82,4428445
2478,2011-06-13,SAMPLE,86.14,83.49,86.14,83.49,4108820
2479,2011-06-14,SAMPLE,84.7,86.16,86.92,86.16,3464821
2480,2011-06-15,SAMPLE,84.97,83.66,85.72,83.66,4164197
2481,2011-06-16,SAMPLE,83.89,81.95,83.9,81.95,4790024
2482,2011-06-17,SAMPLE,83.05,81.51,83.07,81.51,3560158
2483,2011-06-20,SAMPLE,81.21,82.2,82.38,82.2,2951066
2484,2011-06-21,SAMPLE,82.93,84.68,85.13,84.68,3195986
2485,2011-06-22,SAMPLE,84.51,84.22,86.0,84.22,2489039
2486,2011-06-23,SAMPLE,82.71,86.53,86.66,86.53,5111809
2487,2011-06-24,SAMPLE,87.19,86.62,87.33,86.62,4199185
2488,2011-06-27,SAMPLE,85.26,87.38,87.97,87.38,3607071
2489,2011-06-28,SAMPLE,87.85,89.2,89.75,89.2,3156314
2490,2011-06-29,SAMPLE,89.83,90.39,91.03,90.39,2884801
2491,2011-06-30,SAMPLE,90.84,92.45,93.1,92.45,3337105
2492,2011-07-01,SAMPLE,92.65,93.7,93.95,93.7,2682971
2493,2011-07-05,SAMPLE,94.13,94.84,95.27,94.84,2806487
2494,2011-07-06,SAMPLE,94.4,94.56,94.99,94.56,2592413
2495,2011-07-07,SAMPLE,96.23,96.52,97.47,96.52,3254474
2496,2011-07-08,SAMPLE,94.31,97.42,97.5,97.42,3021019
2497,2011-07-11,SAMPLE,95.24,95.04,96.75,95.04,2827225
2498,2011-07-12,SAMPLE,94.65,94.76,95.68,94.76,2105239
2499,2011-07-13,SAMPLE,95.73,96.95,98.95,96.95,3408328
2500,2011-07-14,SAMPLE,97.44,96.14,98.3,96.14,2593237
2501,2011-07-15,SAMPLE,96.89,98.0,98.0,98.0,2519101
2502,2011-07-18,SAMPLE,97.87,97.77,98.63,97.77,3418793
2503,2011-07-19,SAMPLE,98.85,101.43,101.72,101.43,3082839
2504,2011-07-20,SAMPLE,102.0,99.25,102.0,99.25,2761066
2505,2011-07-21,SAMPLE,100.6,100.39,100.974,100.39,1933550
2506,2011-07-22,SAMPLE,100.535,99.86,100.84,99.86,2333839
2507,2011-07-25,SAMPLE,98.46,98.29,99.6,98.29,2378479
2508,2011-07-26,SAMPLE,98.55,95.64,98.61,95.64,4151419
2509,2011-07-27,SAMPLE,95.51,93.59,96.47,93.59,2757810
2510,2011-07-28,SAMPLE,90.22,89.53,91.5,89.53,5264483
2511,2011-07-29,SAMPLE,88.21,89.82,90.74,89.82,3925973
2512,2011-08-01,SAMPLE,91.33,88.92,91.8,88.92,3239469
2513,2011-08-02,SAMPLE,87.86,85.89,89.84,85.89,2965067
2514,2011-08-03,SAMPLE,86.04,86.13,86.73,86.13,3513466
2515,2011-08-04,SAMPLE,84.04,78.87,84.42,78.87,5527517
2516,2011-08-05,SAMPLE,80.74,76.46,81.5,76.46,6339785
2517,2011-08-08,SAMPLE,71.98,67.85,73.56,67.85,6108004
2518,2011-08-09,SAMPLE,70.24,73.71,73.71,73.71,6511647
2519,2011-08-10,SAMPLE,71.3,71.2,74.4496,71.2,5394711
2520,2011-08-11,SAMPLE,71.29,73.83,75.0,73.83,4974922
2521,2011-08-12,SAMPLE,75.28,77.2,78.359,77.2,4496505
2522,2011-08-15,SAMPLE,78.26,77.08,79.36,77.08,4025656
2523,2011-08-16,SAMPLE,75.93,75.32,76.87,75.32,3892399
2524,2011-08-17,SAMPLE,76.38,75.33,77.59,75.33,2560285
2525,2011-08-18,SAMPLE,71.51,70.05,72.59,70.05,4700754
2526,2011-08-19,SAMPLE,68.74,67.64,71.39,67.64,4454055
2527,2011-08-22,SAMPLE,70.19,68.12,70.33,68.12,2992945
2528,2011-08-23,SAMPLE,68.73,72.53,72.53,72.53,3047114
2529,2011-08-24,SAMPLE,72.5,74.83,75.07,74.83,3317727
2530,2011-08-25,SAMPLE,75.62,73.66,76.1,73.66,2754062
2531,2011-08-26,SAMPLE,73.57,76.6,76.99,76.6,3288114
2532,2011-08-29,SAMPLE,77.92,81.22,81.23,81.22,3388114
2533,2011-08-30,SAMPLE,80.74,82.06,82.73,82.06,3459142
2534,2011-08-31,SAMPLE,83.01,82.85,85.64,82.85,4530972
2535,2011-09-01,SAMPLE,83.1803,82.01,83.58,82.01,2818517
2536,2011-09-02,SAMPLE,79.1,78.49,80.53,78.49,3339962
2537,2011-09-06,SAMPLE,74.87,75.2,75.55,75.2,5327882
2538,2011-09-07,SAMPLE,77.9,81.46,81.47,81.46,4079214
2539,2011-09-08,SAMPLE,80.01,79.66,81.78,79.66,2972017
2540,2011-09-09,SAMPLE,77.89,76.63,79.58,76.63,3463997
2541,2011-09-12,SAMPLE,74.92,75.87,77.24,75.87,2930863
2542,2011-09-13,SAMPLE,75.61,77.5,78.11,77.5,2227589
2543,2011-09-14,SAMPLE,78.05,78.59,79.89,78.59,2458811
2544,2011-09-15,SAMPLE,79.9,79.49,79.9,79.49,2162618
2545,2011-09-16,SAMPLE,79.75,77.94,80.15,77.94,2918432
2546,2011-09-19,SAMPLE,75.78,75.46,76.11,75.46,2994674
2547,2011-09-20,SAMPLE,75.8,70.6,75.8725,70.6,4559973
2548,2011-09-21,SAMPLE,69.1,61.55,69.12,61.55,8766627
2549,2011-09-22,SAMPLE,58.26,55.19,58.3,55.19,8949155
2550,2011-09-23,SAMPLE,55.09,57.84,58.928,57.84,6043819
2551,2011-09-26,SAMPLE,58.73,60.07,60.19,60.07,4182257
2552,2011-09-27,SAMPLE,62.69,60.77,63.23,60.77,4193007
2553,2011-09-28,SAMPLE,60.76,55.66,60.76,55.66,6550467
2554,2011-09-29,SAMPLE,57.55,54.19,57.74,54.19,6213996
2555,2011-09-30,SAMPLE,51.98,51.17,53.16,51.17,5601744
2556,2011-10-03,SAMPLE,50.21,48.3,52.43,48.3,6242549
2557,2011-10-04,SAMPLE,47.45,53.41,53.59,53.41,8411504
2558,2011-10-05,SAMPLE,53.42,57.36,57.74,57.36,6564380
2559,2011-10-06,SAMPLE,57.37,58.89,59.2,58.89,6082947
2560,2011-10-07,SAMPLE,59.29,55.87,59.5,55.87,4819776
2561,2011-10-10,SAMPLE,57.89,60.7,60.77,60.7,4462171
2562,2011-10-11,SAMPLE,59.69,61.02,62.1,61.02,3885994
2563,2011-10-12,SAMPLE,62.22,62.75,65.0,62.75,5102770
2564,2011-10-13,SAMPLE,62.15,62.31,62.93,62.31,3231248
2565,2011-10-14,SAMPLE,64.22,65.21,65.5,65.21,3141123
2566,2011-10-17,SAMPLE,64.7,60.27,64.79,60.27,4682583
2567,2011-10-18,SAMPLE,59.8,61.25,61.81,61.25,6233306
2568,2011-10-19,SAMPLE,60.53,56.94,60.68,56.94,5106126
2569,2011-10-20,SAMPLE,57.33,59.05,59.55,59.05,5885124
2570,2011-10-21,SAMPLE,60.68,60.03,60.89,60.03,3755141
2571,2011-10-24,SAMPLE,61.16,63.71,64.34,63.71,4137732
2572,2011-10-25,SAMPLE,63.11,60.42,63.44,60.42,3963545
2573,2011-10-26,SAMPLE,62.91,62.18,63.35,62.18,5034939
2574,2011-10-27,SAMPLE,65.0,67.48,71.44,67.48,10192366
2575,2011-10-28,SAMPLE,69.71,72.81,73.72,72.81,6632209
2576,2011-10-31,SAMPLE,70.46,68.22,71.31,68.22,6385331
2577,2011-11-01,SAMPLE,64.16,67.35,68.56,67.35,7075070
2578,2011-11-02,SAMPLE,69.71,69.94,70.26,69.94,4549032
2579,2011-11-03,SAMPLE,70.97,70.92,71.46,70.92,4811323
2580,2011-11-04,SAMPLE,70.17,71.45,72.5,71.45,3645008
2581,2011-11-07,SAMPLE,71.33,70.45,72.87,70.45,3523773
2582,2011-11-08,SAMPLE,71.04,70.49,71.6,70.49,3563781
2583,2011-11-09,SAMPLE,67.8,66.2,69.3682,66.2,4555913
2584,2011-11-10,SAMPLE,68.15,66.85,68.26,66.85,3796643
2585,2011-11-11,SAMPLE,67.8,69.71,70.59,69.71,3220362
2586,2011-11-14,SAMPLE,70.16,70.09,70.5,70.09,2543766
2587,2011-11-15,SAMPLE,69.8,73.45,74.38,73.45,6664541
2588,2011-11-16,SAMPLE,72.55,70.53,73.41,70.53,4047196
2589,2011-11-17,SAMPLE,70.01,67.29,72.09,67.29,5826490
2590,2011-11-18,SAMPLE,68.04,67.46,69.12,67.46,2858870
2591,2011-11-21,SAMPLE,65.51,65.66,66.25,65.66,3257343
2592,2011-11-22,SAMPLE,65.31,63.9,66.15,63.9,3029299
2593,2011-11-23,SAMPLE,62.62,59.96,62.917,59.96,3581215
2594,2011-11-25,SAMPLE,59.69,59.72,61.29,59.72,1566790
2595,2011-11-28,SAMPLE,62.88,62.94,64.2,62.94,2804157
2596,2011-11-29,SAMPLE,63.45,63.11,64.35,63.11,2178949
2597,2011-11-30,SAMPLE,67.28,67.81,67.84,67.81,4375705
2598,2011-12-01,SAMPLE,67.36,69.08,69.94,69.08,3071962
2599,2011-12-02,SAMPLE,70.48,68.34,71.06,68.34,3377802
2600,2011-12-05,SAMPLE,71.04,71.28,71.83,71.28,4893536
2601,2011-12-06,SAMPLE,70.53,72.23,73.37,72.23,4404375
2602,2011-12-07,SAMPLE,71.25,71.4,71.92,71.4,3110625
2603,2011-12-08,SAMPLE,70.93,67.71,70.94,67.71,3632295
2604,2011-12-09,SAMPLE,67.89,69.35,69.95,69.35,3116436
2605,2011-12-12,SAMPLE,67.69,67.12,67.69,67.12,2401442
2606,2011-12-13,SAMPLE,67.68,64.24,68.5,64.24,3097078
2607,2011-12-14,SAMPLE,63.08,62.58,64.51,62.58,3172881
2608,2011-12-15,SAMPLE,63.96,63.14,64.19,63.14,2670494
